0.07393,-0.06159,-0.007722,-0.003891,-0.01562
0.01527,0.007519,0.01119,0.01476,-0.01091
-0.003676,0.003690,0E+1,0.003676,0.007326
-0.007273,-0.003663,0.003676,0.007326,-0.007273
0E+1,0.003663,-0.007299,0E+1,0.003676
0.03663,-0.02120,-0.003610,-0.01087,0E+1
-0.01465,-0.01115,-0.003759,0E+1,0E+1
-0.007547,0.003802,-0.01136,-0.01916,0E+1
-0.01953,0E+1,0.003984,0.007937,-0.007874
0.01984,0.04280,-0.03358,-0.01931,-0.007874
0.003968,0.007905,0.02353,0.003831,0E+1
0.02672,-0.01859,-0.01515,-0.02308,-0.003937
0.007905,-0.01176,-0.01587,-0.05645,-0.008547
-0.02586,-0.03540,-0.004587,0.004608,0.01835
0.003876,0.05792,-0.01703,0.01114,-0.03917
-0.02675,0.009162,0E+1,0.01427,-0.04987
0.001346,-0.001344,0.01750,0.01323,-0.003916
0.009174,-0.02727,0.001335,-0.008,0.004032
-0.03481,0.004161,-0.002762,-0.002770,0.006944
-0.02345,-0.02542,0E+1,-0.01159,0.01906
0.04892,0.04252,-0.01579,-0.002674,0.01743
-0.03162,-0.002721,0.03411,-0.006596,0.03453
-0.002567,-0.03218,0.003989,-0.02517,-0.03804
0.009887,0.006993,0.025,0.005420,-0.02830
0.008322,0.05915,0.001299,-0.02853,-0.04806
-0.004208,-0.02254,-0.008646,0.04506,0.1001
0.002528,0.008827,0.02,-0.001225,-0.007362
0.01244,0.02211,-0.01683,0.007335,-0.02184
0.03474,0.04556,-0.03670,0.009524,-0.02358
-0.01208,0E+1,-0.002445,-0.004902,-0.002463
-0.004938,0.004963,0E+1,0.03210,-0.007177
-0.009639,-0.007299,0.01716,-0.02169,0E+1
-0.009852,-0.01244,-0.01259,-0.01276,0.01034
0E+1,0E+1,-0.03069,-0.02375,0.05676
-0.08184,0.1003,0.005063,-0.01511,0.03581
0E+1,0.02222,-0.03623,-0.03008,-0.005168
-0.01039,-0.01312,0.01596,-0.002618,-0.002625
-0.01316,-0.002667,0.01070,-0.007937,-0.005333
0.01609,0.005277,-0.02362,0E+1,-0.01882
0.005479,-0.02180,0.03343,0E+1,-0.002695
0.03132,0.008282,-0.01574,0.03964,-0.02007
-0.001365,-0.02187,-0.04333,0.05113,-0.02641
-0.006424,-0.002874,-0.002161,0,0.01155
-0.01213,-0.03324,0.008221,0.02446,-0.01158
0.0007321,-0.008778,0.002214,-0.02356,-0.01207
-0.02290,-0.01953,0.003984,-0.01190,0
-0.004819,0.0008071,-0.02097,-0.02718,0.001693
-0.02959,0.03223,0.02616,0.0008224,-0.01397
-0.0125,0.001688,-0.06403,0.01800,-0.02210
-0.01356,-0.01650,0.04660,0.02671,0.05377
-0.04609,-0.01467,-0.03940,-0.02005,-0.0009302
0.01490,-0.004587,-0.05806,0.03327,0.007576
-0.02914,-0.04356,0.01215,-0.02,0.01327
0.003175,0.1329,0.02793,0.02717,0E+1
0.01587,0.001302,0E+1,0.01821,-0.05875
0.1004,-0.06289,-0.01711,0.01071,-0.01457
-0.04435,-0.01969,-0.002869,-0.01439,0.01168
-0.01154,-0.01022,-0.004425,-0.01185,0.01949
-0.02206,0.08120,-0.004172,-0.02235,-0.02286
0.05409,0.02497,-0.03924,0.08592,0.01946
-0.03308,-0.06974,0.03819,0.005450,0.03659
-0.01699,-0.03989,0.005540,-0.03581,-0.02857
0.01176,-0.01308,0.01473,0.01887,-0.01994
0.005814,0.03757,0.01671,-0.02466,-0.04494
0.002941,-0.04839,0.01695,-0.05303,0.0064
-0.03975,-0.004967,-0.03328,0.02410,0.05714
0.02275,0.01589,-0.01356,0.03277,-0.02764
-0.008421,-0.01486,0.008621,0.005342,-0.003188
0.005330,-0.003181,-0.006383,-0.001071,-0.005359
-0.01185,-0.005453,0.006579,0.009804,0.01402
-0.004255,-0.006410,-0.009677,-0.009772,0.001096
-0.02848,-0.03044,-0.01395,-0.02123,0.009639
-0.004773,0.005995,-0.02384,-0.01954,0.01370
-0.007371,0.01361,0.002442,0.008526,-0.003623
-0.004848,-0.01340,-0.03704,0.006410,-0.03185
0.009211,-0.02216,0.03733,0.01799,0.09975
-0.03215,-0.01661,-0.02895,-0.05466,0.003942
0.01440,-0.01806,-0.01051,0E+1,0.01594
-0.005229,-0.03548,0.02861,-0.01060,0.005355
0.03738,-0.006006,0.03021,0.01613,-0.01732
-0.02349,0.05865,-0.04119,0.01037,-0.01613
-0.008942,0.01353,-0.001484,-0.002972,0.007452
0E+1,0.02663,-0.01153,-0.01312,0.01773
0.05660,-0.03709,-0.02140,0.02915,0.005666
-0.03803,-0.05564,0.003101,0.02628,0.003012
-0.001502,0.02556,-0.02493,-0.01955,-0.01227
-0.03571,0.04026,0.003096,0.02006,0.01362
0.03433,-0.02020,-0.04271,0.02923,0.007474
0.04006,0.02710,-0.001389,0.004172,-0.04709
0.004360,-0.01013,0.03509,0.01836,-0.001387
-0.02083,-0.05957,-0.02564,-0.01084,-0.01095
-0.04430,0.01159,-0.03110,0.001689,0.02530
0.02083,0.02449,-0.007968,0.01606,-0.003953
0.003968,0.01186,0.01562,0.003846,-0.003831
0.01538,0.04924,-0.01083,-0.02920,0.01128
-0.007435,-0.01873,-0.03817,-0.003968,0.007968
0.01976,0.003876,-0.007722,0.01556,0.01149
-0.01894,0.01544,-0.007605,-0.02682,0.007874
-0.007812,-0.007874,-0.03175,-0.008197,0.008264
-0.004098,0E+1,-0.004115,-0.004132,0.004149
-0.004132,-0.03320,0.02146,-0.01681,-0.04701
-0.004484,-0.04505,0.05660,0.008929,0.04867
-0.004219,0.004237,-0.008439,0E+1,-0.004255
0.05128,-0.02033,-0.008299,-0.02510,0.01288
-0.008475,-0.04701,-0.01345,0.004545,0.004525
0.02731,-0.001266,-0.01141,0.02564,-0.00625
-0.002516,-0.01135,-0.01020,0.01933,0.006321
0.006281,-0.006242,0.007538,0.01372,-0.009840
-0.02360,-0.007634,0.003846,-0.001277,0.008951
0.01014,0.01757,-0.009864,0.006227,-0.01114
-0.02753,0.01673,-0.01772,0.02964,-0.001252
-0.003759,0.01509,-0.007435,0.001248,-0.02618
-0.001280,-0.03974,-0.004005,0.005362,0.024
0.01823,-0.007673,-0.03351,-0.01467,-0.04195
0.002825,-0.04366,0.01620,0.01449,0.002857
-0.01567,0.004342,-0.01873,-0.01175,-0.01783
-0.01664,-0.02308,-0.01417,0.001597,0.003190
-0.02544,-0.02610,0.008375,0.001661,0.01327
0.005865,0.01069,-0.01635,0.03128,-0.01422
-0.01827,0.002938,-0.01172,0.004941,-0.006883
0.02277,-0.01162,-0.01077,0.0009901,-0.003956
0.0009930,-0.008929,-0.005005,0.006036,0.019
0.01668,0,0.007722,-0.01341,-0.01942
-0.009901,-0.028,-0.02058,-0.02311,0.01505
0.005297,0.01686,0E+1,-0.03627,0.03656
0.02801,0.02220,0.01086,-0.02441,0.03904
-0.04817,-0.05466,-0.03105,-0.002210,-0.01993
0.01469,-0.02227,0.02050,0.1004,0.1004
0.1005,0.03266,-0.07948,-0.09956,-0.09980
-0.07065,0.02573,-0.04219,-0.02024,0E+1
0E+1,-0.01823,-0.01485,0.04397,0E+1
0.008451,0.01909,-0.008680,0.05714,-0.03226
-0.03198,-0.002792,0.007933,-0.007407,-0.02379
-0.01386,0,0.002907,-0.01111,0.004397
-0.02091,-0.0009935,0.006962,0.01580,0.005834
0.01643,0.009035,0.006126,-0.007963,-0.009915
-0.02814,0.008342,0.003406,-0.02861,0.003994
0.007459,0.004442,-0.03686,-0.03776,-0.007953
-0.03153,0.01545,-0.001087,0.03428,0.02157
0.01339,-0.02083,-0.02335,0.02869,-0.006715
0.003640,0.01813,-0.01018,0.02879,0.04348
-0.01964,-0.01319,-0.02822,0.06928,-0.04192
0.005967,0.004943,0.01722,-0.009188,0.02196
-0.01146,-0.03961,-0.05785,0.01335,0.03161
0.04664,0.02198,-0.01105,0.005879,0.01636
0.007476,0.01084,-0.01299,0.01945,0.01010
-0.005556,-0.01564,0.01305,-0.01064,-0.01925
-0.01674,-0.007634,0.01065,0.005855,0.01572
-0.006877,-0.0005770,0,0.009238,-0.01430
0.006965,-0.008646,-0.0005814,-0.009889,-0.004700
-0.007084,-0.003567,-0.01432,-0.01090,0.001224
-0.008557,-0.001850,0.002471,0.004313,0.001840
-0.004899,0.006154,0.04526,-0.005266,-0.009412
0.01485,-0.03043,-0.004828,0.007277,0.001806
0.0006010,-0.0006006,-0.01803,0.02387,0.007173
-0.01484,0.0006024,-0.02468,-0.03395,-0.01597
-0.02922,-0.01538,-0.02106,0.09993,-0.001893
0.01570,-0.004122,-0.02587,0.01753,0.002088
-0.007292,0.005247,-0.007829,0.001052,-0.006831
0.005291,-0.001579,0.01898,-0.005173,-0.005720
-0.003661,-0.01050,0.003183,-0.0005288,0.005291
0.004737,-0.01048,-0.0005294,-0.002119,-0.002654
-0.04470,-0.03064,0.04138,-0.02704,-0.007374
-0.001714,0,-0.02061,-0.02922,0.01686
-0.02191,0.01755,-0.005354,0.01077,0.01775
-0.01686,-0.01419,-0.02759,-0.001851,-0.004326
-0.005587,-0.03745,0.04410,0.008696,0.005542
0,0.01225,-0.02722,-0.02923,0.002562
0.001917,-0.02296,-0.008486,0.006583,-0.005232
-0.03353,-0.05102,-0.01075,0.002899,0.01445
0.03412,0,-0.01004,-0.001449,-0.1001
0.01129,0.02871,-0.02713,-0.003984,-0.0144
-0.009740,0.02787,0.02711,0.02096,-0.02510
-0.02262,-0.01038,-0.006452,-0.01705,0.03633
-0.01036,0.004026,0.01283,0,-0.01029
-0.0336,-0.04884,0.0008703,0.004348,0.02771
-0.005055,-0.01439,-0.02405,-0.02905,-0.01451
-0.02024,0.02817,0.05662,-0.01210,0.03500
0.02367,-0.02725,-0.04414,0,-0.02309
0.01727,-0.01966,0.04740,0.03046,0.05236
0.01364,0.007918,-0.006284,-0.02609,-0.03490
0.1001,-0.02141,-0.02031,0.004785,-0.03571
0.01481,-0.08921,0.09973,0.06073,-0.001527
0.01842,0.003617,0.007207,0E+1,0E+1
-0.007156,0.001802,-0.01079,0.007273,0.02166
0.003534,-0.007042,0.001773,0.001770,0.003534
-0.005282,0.04425,-0.02203,-0.01733,0.003527
-0.008787,-0.007092,0E+1,-0.01607,0.003630
-0.01085,-0.005484,0.001838,-0.003670,0E+1
0.03131,0.025,-0.02091,0.03203,0.1
0.02038,-0.06605,0.01645,-0.01456,0.02627
-0.0416,0.02838,-0.02922,0.01171,-0.03306
0.005128,0.04422,-0.02932,-0.003356,-0.006734
0.005085,0E+1,-0.03373,0.02618,0.001701
0.03226,-0.009868,0.03821,0.0112,-0.02848
-0.04235,-0.05102,0.007168,-0.007117,0.007168
0.01147,-0.002025,-0.02699,0.02044,-0.0002044
-0.01308,0.02506,0.02930,0.007067,-0.02047
-0.002189,0.006980,0.004159,-0.006903,-0.01529
0.04639,-0.03624,-0.0154,0.005078,0.004850
0.01730,0.003361,0.01931,0.003480,-0.03063
0.02941,-0.07625,-0.004598,-0.01323,0.004043
-0.001695,-0.008066,-0.01263,0.03684,-0.02007
-0.01856,-0.02652,0.002456,0.02004,-0.01638
-0.01221,-0.007640,-0.03148,0.006079,-0.02185
0.01259,0.01572,-0.02241,0.009924,0.009125
-0.006028,-0.003266,-0.01755,-0.03383,-0.03723
0.03329,-0.04040,-0.008264,0.01745,-0.001536
-0.01051,-0.02824,-0.01466,0.01055,0.01606
0.005714,0.01562,-0.009790,0.008475,-0.01681
0.007123,-0.03112,-0.05839,0.04496,0.002967
0.004438,0.005891,0.1479,-0.005102,0.008974
-0.03812,-0.005284,-0.04914,-0.04330,-0.02044
-0.005961,-0.02099,-0.009188,0.01546,0.01826
-0.04036,-0.05140,0.003284,-0.008183,-0.001650
0E+1,0.03802,0.05096,0.02273,-0.03111
0.09939,0.1001,-0.05815,0.008054,-0.02130
-0.03007,0.05256,0.03329,0.08922,0.02162
-0.01448,-0.02486,-0.04751,0.003650,0E+1
-0.02182,0.01115,0.009804,0.001214,-0.01455
-0.01599,-0.02,-0.02041,-0.006510,-0.005242
-0.01186,-0.001333,-0.008011,-0.01346,0.009550
-0.04459,0.004243,-0.002817,-0.005650,0E+1
0.01705,0.03492,0.01080,0.005340,-0.02125
0.04885,-0.05563,0.006849,-0.001361,0.02180
-0.005333,-0.03887,-0.05718,-0.01036,-0.008969
-0.006033,0E+1,-0.02428,0E+1,0.001555
0.09938,-0.04237,0.005900,-0.005865,-0.008850
0.001488,-0.02229,-0.02432,-0.01713,0.01902
-0.01555,-0.02686,0.009740,0E+1,0.06592
0.01758,0.01296,-0.002132,0.008547,0.01483
-0.008351,0.002105,-0.002101,0.008421,0.01879
-0.004098,-0.006173,0.002070,0.004132,-0.01029
-0.006237,0.004184,0.01042,-0.01856,0.02521
0.01230,-0.004049,-0.01016,-0.02259,0.002101
-0.01468,-0.01489,-0.004320,0.002169,0.002165
-0.008639,0.004357,-0.01735,-0.04194,0.01613
-0.01134,0.009174,-0.004545,0.004566,-0.01136
-0.002299,0E+1,-0.04608,0.02899,-0.01643
-0.004773,-0.01918,0.03178,0.007109,0.02824
-0.02746,-0.002353,-0.02594,-0.02179,0.009901
-0.004902,0E+1,-0.007389,-0.08685,-0.01902
-0.005540,-0.01671,0.02266,-0.002770,-0.01111
-0.03107,0.04122,0.003910,-0.01899,0.03772
-0.01291,-0.02762,-0.005481,0.002505,-0.002999
-0.02657,-0.004634,0.007243,0.09399,0.02488
0.01512,0.002256,-0.01261,-0.01140,-0.03044
0.001903,0.02184,-0.01208,0.007996,0.005133
-0.03900,-0.03382,-0.0435,0.03502,-0.02121
0.002580,-0.01750,0.01938,-0.01850,0.001047
0.003138,-0.03024,0.006989,-0.03844,-0.006108
0.1,0.03250,-0.01525,-0.01399,-0.007599
-0.03012,-0.001579,0.02372,-0.005149,-0.03986
0.0005391,0.003772,-0.008588,0.02978,-0.02839
-0.02435,0.009429,-0.01648,0.02849,0.02064
-0.004258,-0.02940,-0.0005507,-0.01102,0.01448
0.04025,0.1068,-0.009748,-0.02240,0.1
0.06187,0.06421,-0.1,-0.02669,-0.1001
-0.09391,-0.02659,0.004821,-0.02759,-0.008635
-0.04231,0.06886,-0.02431,-0.007060,0.006274
0.03574,-0.01284,-0.01341,-0.008653,-0.01995
-0.01103,-0.03516,0.004,-0.03364,0.01099
-0.01994,0.006010,-0.05515,-0.04475,0.06925
0.009048,0.01085,-0.008403,0.01036,0.01817
0.01373,-0.03341,-0.03503,0.02372,-0.01986
0.003377,-0.02019,-0.008832,0.02277,-0.02227
-0.009406,0.01149,-0.01877,-0.03323,-0.02396
0.01067,-0.03854,-0.02526,0.002254,0.01461
-0.02493,-0.03352,-0.02293,0.01324,0.005344
0.01826,0.02691,-0.01310,0.01327,-0.002183
-0.01094,0.01106,-0.01313,0.01109,0.004386
0.002183,-0.004357,0.002188,0.008734,-0.006494
-0.008715,-0.008791,0E+1,0E+1,0.008869
0E+1,0.01319,0E+1,-0.01735,-0.004415
-0.01552,0.004505,-0.004484,0.02252,-0.01542
-0.006711,0E+1,-0.02027,-0.04368,0.004808
-0.02153,0.002445,-0.007317,0.009828,-0.002433
0.01220,-0.01205,-0.02927,0.007538,-0.03242
0.01289,0.02036,0.01496,0E+1,0.004914
-0.01467,0.002481,-0.01238,-0.02506,-0.002571
0.005155,-0.007692,-0.002584,-0.005181,0.005208
-0.02850,0.005333,0.005305,0.05541,0.02
0.009828,0.007299,-0.007246,0.01703,-0.01196
0.004843,-0.002410,-0.007246,0.01217,0.004808
0.004785,0.007143,0E+1,0.01655,-0.004651
-0.01402,-0.01422,0.01442,-0.002370,0.004751
0E+1,0E+1,-0.007092,-0.009524,0E+1
-0.01202,0.004866,-0.004843,-0.009732,0.002457
-0.002451,-0.002457,-0.01478,-0.0075,0.002519
-0.005025,0.007576,0E+1,-0.002506,0.03015
0E+1,0.002439,-0.02676,0.005,-0.01741
0.002532,-0.01263,0E+1,0.01279,0.01010
-0.0075,-0.005038,-0.01519,-0.02314,-0.01053
-0.007979,-0.02949,0E+1,-0.002762,0.02216
-0.01626,-0.01928,0.01685,0.06630,0.007772
0.01988,0.01381,-0.02003,0.01226,-0.02262
0.01074,-0.02780,-0.01598,-0.003419,-0.01973
0.02362,0.01709,0.005882,-0.02339,-0.005133
-0.02666,0.01943,0.02513,-0.01352,0.005141
-0.01535,-0.008658,-0.007860,0.004401,-0.01315
-0.01421,0.009009,0.01786,0.04386,0.03782
-0.01457,-0.01479,-0.06172,-0.01778,0.05882
-0.03590,-0.01684,-0.01082,-0.004558,0.01007
-0.04624,-0.02567,-0.002927,-0.01761,0.02191
0.01072,-0.02122,0.001970,-0.01180,0.0009950
-0.005964,-0.006,0.001006,-0.04724,-0.05696
-0.01566,-0.02727,-0.03972,0.01703,-0.007177
-0.03133,-0.01990,-0.008883,-0.01921,0.007833
0.04986,0.02551,0.003431,0.03932,-0.02467
-0.02614,-0.01299,-0.01842,0.007149,-0.008873
0.002686,0.004464,-0.01156,-0.004496,-0.004517
-0.009982,0.009166,-0.01272,0.007360,0.004566
0.005455,0.01537,0.01336,-0.03339,-0.01273
-0.02947,-0.02467,-0.006809,-0.02351,0.04012
-0.008679,0.007782,-0.02220,-0.04442,0.003099
-0.04016,0.01180,0E+1,0.01803,0.009375
-0.009288,-0.02917,-0.04614,0.02925,-0.01858
-0.007795,-0.01908,0.04119,0.01868,0.02913
-0.01572,0.005325,0.01483,-0.02923,0.002151
0.01395,0.02540,-0.03509,-0.04813,0.02809
-0.02951,-0.01464,0.01029,0.01810,0.001111
0.02490,0.03569,0.08504,0.1,-0.04238
-0.06607,-0.004808,0,0.01311,0.007493
-0.03448,0.01541,0.05862,0.01564,0.08403
-0.06982,-0.02163,0.01430,-0.05577,0.02512
-0.01589,-0.01548,0.01230,-0.01080,0.04027
0.005906,-0.02414,-0.02273,-0.01778,0.03900
-0.004021,0.02423,-0.04008,-0.007529,0.06
0.01106,-0.06885,0.01451,0.02112,0.03869
-0.02697,0.06865,0.03706,-0.02085,-0.05657
-0.01225,0.03590,-0.01323,0.05556,-0.03267
0.01251,0.03212,0.09994,0.01469,-0.05791
-0.05065,-0.09772,-0.02857,0.01300,-0.02296
-0.02488,-0.04323,-0.03111,0.006881,0.06910
0.01869,-0.003058,0.01534,0.009063,-0.01796
-0.006098,0E+1,-0.01227,0.01863,0.009146
-0.01813,-0.009231,0.01553,0.003058,0.003049
0.02128,0.002976,-0.005935,-0.002985,0.01198
0.03254,-0.02292,-0.002933,0.01471,-0.02609
-0.01190,-0.03916,0E+1,-0.05329,0.01987
0.02597,-0.006329,-0.02866,0.02295,0.09936
0.01166,-0.02017,0.02353,0.002874,0.02579
-0.03631,-0.04058,-0.06949,-0.003247,0.009772
-0.003226,-0.01294,0.02295,0E+1,0.01282
-0.01266,-0.003205,-0.02251,0E+1,-0.02303
-0.01347,-0.01024,-0.03448,-0.1,-0.03968
-0.03719,-0.03863,0.01786,-0.01754,0.03125
0.008859,0.007684,0.001089,0.005441,-0.007576
-0.003272,-0.005470,-0.001100,0.004405,0.005482
0.003272,0E+1,0.001087,-0.001086,-0.001087
-0.01197,0.004405,0.003289,0.002186,0.005453
-0.002169,-0.001087,-0.001088,-0.001089,-0.004362
-0.008762,-0.005525,0.02,0.001089,-0.003264
0.001092,-0.002181,-0.01639,-0.02556,0.003421
-0.01591,0.02771,0.02135,0.005501,0.001094
0E+1,0.002186,-0.004362,-0.005476,-0.01211
0.008919,-0.01989,0.03946,0.004338,-0.005400
-0.009772,-0.01316,-0.01222,-0.01350,0.02395
-0.002227,-0.01674,0.002270,-0.02378,-0.001160
-0.01626,-0.01299,0.002392,0.008353,0.01065
0.01781,0.00375,-0.01370,0.02904,-0.01350
-0.02114,-0.01017,0.005135,0.001277,0.01020
-0.001263,0.001264,-0.002525,-0.003797,-0.001271
-0.01654,-0.02199,0.009259,0.006553,0.01432
0.02696,0.00125,0E+1,-0.001248,-0.01125
-0.03540,-0.02359,-0.006711,-0.03243,0.01955
-0.009589,0.002766,-0.01379,-0.03217,0.03902
-0.02782,0.007153,0.009943,0.008439,0.006974
-0.005540,-0.02368,-0.01712,0.001451,-0.03768
0.03313,-0.02187,0.03577,0.02446,0.002809
0.04622,-0.03079,-0.02072,-0.02257,-0.002886
-0.001447,-0.02174,-0.001481,0.04451,0.005682
-0.01271,-0.03863,0.002976,0E+1,0.01039
0.03148,-0.04930,0E+1,0.01975,-0.02906
-0.03491,0.01034,-0.02046,0.007833,0.007772
0.005141,-0.002558,-0.002564,0.01285,-0.01015
-0.01026,0.007772,0.007712,0.007653,0.005063
0.002519,0.02010,-0.01232,-0.01247,-0.01263
-0.02046,-0.03655,-0.01897,0.002762,0.02204
0.005391,0.008043,-0.02394,-0.02180,-0.005571
-0.1008,0.02492,-0.003040,0E+1,-0.01829
-0.003106,-0.009346,-0.02201,0.01286,-0.02222
-0.003247,-0.009772,0.01974,-0.003226,0.04854
-0.006173,-0.009317,-0.02194,-0.01603,-0.009772
-0.01645,0E+1,-0.02007,-0.05119,0E+1
0.003597,-0.01792,0.01460,-0.003597,0.01083
-0.02864,-0.02226,-0.03785,-0.002558,0.01475
-0.01769,-0.01447,-0.01762,0.04817,-0.005071
-0.008601,-0.008676,-0.01459,0.01711,0.05724
-0.1000,-0.09993,-0.1001,-0.04112,0.1002
-0.009547,-0.03855,0.002506,0.004583,-0.007881
-0.02174,-0.01838,-0.006095,-0.01840,0.02811
-0.01953,0.002213,0.0008834,-0.009267,0.05167
-0.02499,-0.0004344,-0.004346,-0.0004365,0.06987
-0.007755,-0.01481,-0.007098,-0.03364,-0.02219
0.01780,0,-0.002624,-0.006576,-0.004854
-0.001330,0.009325,-0.01496,-0.0004466,0.004915
-0.02979,0.04812,-0.003498,0.02238,-0.01459
0.04007,0.004606,0.0004168,0.1,0.09167
-0.001400,0.09175,-0.01248,0.03047,-0.01569
-0.02033,0.03684,0.009919,-0.02107,-0.01368
-0.009247,0.006720,-0.007417,0.02373,-0.01332
-0.006103,-0.06029,-0.009703,0.03519,0.004636
-0.002500,0,0.0003855,0.004817,0.01035
-0.003416,-0.02590,0.03245,-0.0001894,-0.007197
-0.01183,0.04691,-0.03079,0.2100,0.02201
0.04938,-0.04384,0.02760,0.008654,0.05754
-0.02728,-0.005464,-0.03036,0.0005965,0.01669
0,0.005570,0.02536,0.03270,-0.03731
0.04090,-0.01429,0.1001,-0.005701,-0.05517
-0.03668,-0.04788,-0.001617,0.08822,0.02856
-0.006842,-0.02504,-0.01671,0.01202,0.02417
0.01931,0.008119,0.006711,0.01533,-0.01313
-0.03327,0.002753,0.005491,0.003413,-0.007483
0.02056,-0.002686,-0.008081,0.01697,0.01469
-0.01908,0.03622,-0.01165,0.003929,0.03457
0.04161,-0.03511,-0.006274,-0.02146,0.01097
-0.03510,-0.02579,0.002716,-0.01760,0.02826
-0.006702,0.01552,-0.02591,0.004775,0
-0.03394,0,0.02530,0.01028,0.008820
0.01883,-0.02046,-0.01617,0.02466,0.006684
0.05511,0.002517,-0.01381,0.05983,-0.02583
0.003083,0.02274,0.003005,-0.002397,0.003604
-0.01676,0.003043,-0.02670,0.05736,0.01297
-0.03434,-0.02773,-0.07316,0.01605,0.02041
0.01499,0.004219,-0.01050,0.008493,-0.01053
-0.008511,-0.002146,-0.004301,0.01296,-0.002132
0.008547,0.002119,0.002114,0.006329,-0.004193
-0.01684,-0.004283,0.006452,-0.004274,0.006438
0.004264,-0.004246,0.004264,-0.008493,-0.006424
-0.01509,-0.02845,0.01577,-0.008869,0.006711
-0.008889,0.006726,-0.01559,-0.01584,0.02989
-0.01786,0.002273,0.002268,0.01131,0.002237
-0.006696,0.008989,-0.02895,-0.004587,-0.02765
0E+1,-0.01896,0.02415,0.01179,0.004662
-0.009281,0.004684,-0.01632,-0.01185,-0.007194
0.002415,-0.007229,-0.009709,-0.01225,0.007444
-0.007389,-0.01985,0.005063,0.002519,0.01256
0.01534,0.003021,-0.006024,0.01818,-0.01190
-0.003012,0E+1,0.009063,0.005988,0E+1
0.002976,0.002967,-0.002959,0.005935,0.002950
-0.01176,-0.005952,0.008982,-0.005935,0.002985
0.005952,0.005917,-0.005882,0.005917,-0.01176
-0.002976,-0.02388,-0.009174,-0.02160,0E+1
-0.01577,0.01282,-0.01582,-0.02894,0E+1
-0.02318,0.01356,0.003344,0.01,-0.003300
0E+1,-0.01325,-0.02349,-0.006873,-0.05190
-0.01460,-0.01852,0.04151,0.007246,0.01799
-0.01767,0.007194,-0.01786,-0.03273,0.003759
-0.007491,0.003774,-0.02632,-0.09266,0.01702
0E+1,-0.008368,-0.004219,-0.008475,0.008547
0.03147,0.01526,-0.005464,0.02335,-0.01745
-0.008197,0.001377,-0.009629,0.006944,-0.01655
-0.002805,0.009845,-0.004178,0.004196,-0.001393
-0.01255,-0.01695,0E+1,-0.001437,0.005755
0.007153,0.01136,-0.007022,-0.009901,0.002857
-0.02707,-0.02196,-0.005988,-0.04217,0.02987
0.01069,-0.003021,-0.02727,-0.001558,-0.007800
-0.02044,0.01605,0.02212,0.03864,-0.01488
-0.02568,-0.01395,-0.03302,0.01138,-0.03055
0.009950,-0.02956,0.05415,0.001605,0.01603
-0.01104,-0.007974,-0.02572,-0.01980,-0.003367
0.005068,-0.005042,-0.0625,-0.01441,-0.01280
0.02222,-0.02899,-0.01306,0E+1,0.01512
0.009862,0.005859,0.003883,0.007737,0.01344
0.02273,0.03889,-0.001783,0.06607,0.003350
0E+1,-0.01336,0.003384,0.02192,0.004950
-0.02135,-0.02013,-0.003425,-0.003436,0.008621
-0.01368,-0.01213,0.003509,-0.02273,0E+1
-0.02862,-0.01105,-0.003724,0.005607,0.05390
